show_id,type,title,director,country,date_added,release_year,rating,duration,genre,description,year_added,month_added,season_count
s5386,Movie,Take Me,Pat Healy,United States,2017-07-07,2017,TV-MA,84,Comedies,"With his simulated kidnapping business flagging, an entrepreneur jumps at a weekend abduction opportunity – only to find the job isn't what it seems.",2017,7,
s5388,Movie,10 jours en or,Nicolas Brossette,France,2017-07-01,2012,TV-14,97,Comedies,"When a carefree bachelor is unexpectedly left in charge of a young boy, the two embark on a road trip that will change both of their lives.",2017,7,
s5389,TV Show,46,Serdar Akar,Turkey,2017-07-01,2016,TV-MA,,International TV Shows,"A genetics professor experiments with a treatment for his comatose sister that blends medical and shamanic cures, but unlocks a shocking side effect.",2017,7,1
s5390,Movie,A 2nd Chance,Clay Glen,Australia,2017-07-01,2011,PG,95,Children & Family Movies,"A gymnast lacks the confidence she needs to reach the top. But with the help of her new coach, she has the chance to win a spot on the national team.",2017,7,
s5392,Movie,Amrapali,Lekh Tandon,India,2017-07-01,1966,TV-PG,116,Dramas,"In the age of Buddha and his philosophy of nonviolence, a warmonger king plots the destruction of an enemy kingdom to rescue the woman he loves.",2017,7,
s5395,Movie,Hans Teeuwen: Real Rancour,Doesjka van Hoogdalem,Netherlands,2017-07-01,2018,TV-MA,86,Stand-Up Comedy,"Comedian Hans Teeuwen rebels against political correctness, proclaims himself Britain's moral leader and takes on Donald Trump.",2017,7,
s5397,Movie,Lal Patthar,Sushil Majumdar,India,2017-07-01,1971,TV-14,153,Classic Movies,"A vain, self-righteous nobleman falls in love with a village girl and tries to transform her into his version of the ideal woman.",2017,7,
s5399,Movie,Liar's Dice,Geetu Mohandas,India,2017-07-01,2013,TV-MA,104,Dramas,A woman from a small mountain village disobeys her village elders and sets out for the big city in search of her missing husband.,2017,7,
s5401,Movie,Professor,Lekh Tandon,India,2017-07-01,1962,TV-PG,163,Comedies,A college grad in need of money must disguise himself as an old man to tutor two young women who are under the watchful eye of their strict aunt.,2017,7,
s5403,Movie,The Invisible Guest,Paulo Oriol,Spain,2017-07-01,2016,TV-14,106,International Movies,"After waking next to his now-dead lover in a hotel room, a young businessman hires a prominent lawyer to figure out how he ended up a murder suspect.",2017,7,
s5409,Movie,Yaar Gaddar,Umesh Mehra,India,2017-07-01,1994,TV-14,148,Dramas,"When his brother becomes involved in a deadly bank robbery, a heartbroken cop vows to track down and retrieve his wayward sibling – dead or alive.",2017,7,
s5412,Movie,Zipi & Zape y la Isla del Capitan,Oskar Santos,Spain,2017-07-01,2016,TV-PG,105,Children & Family Movies,"At Christmas, Zip and Zap take a trip with their parents to a remote island, where a friendly woman runs a children's home and mystery awaits.",2017,7,
s5416,Movie,Okja,Bong Joon Ho,"South Korea, United States",2017-06-28,2017,TV-MA,121,Action & Adventure,"A gentle giant and the girl who raised her are caught in the crossfire between animal activism, corporate greed and scientific ethics.",2017,6,
s5417,Movie,Chris D'Elia: Man on Fire,Bill D'Elia,United States,2017-06-27,2017,TV-MA,66,Stand-Up Comedy,"Unbridled comic Chris D'Elia reconsiders his approach to major life events like marriage, not having kids and buying pants for your friends.",2017,6,
s5418,Movie,I Am Michael,Justin Kelly,United States,2017-06-26,2015,TV-MA,102,Dramas,Gay activist Michael Glatze begins a painful journey when he decides to renounce his sexuality for his religion in this drama based on true story.,2017,6,
s5420,Movie,You Get Me,Brent Bonacorso,United States,2017-06-23,2017,TV-MA,89,Dramas,"After a one-night stand, Holly develops a dangerous obsession with Tyler and transfers to his high school, desperate to keep their ""romance"" alive.",2017,6,
s5421,Movie,Dangal,Nitesh Tiwari,India,2017-06-21,2016,TV-PG,161,Dramas,A once-promising wrestler pursues the gold medal he never won by training two of his daughters to compete at the Commonwealth Games.,2017,6,
s5424,Movie,Puss in Book: Trapped in an Epic Tale,"Roy Burdine, Johnny Castuciano",United States,2017-06-20,2017,TV-Y7,24,Children & Family Movies,"After tumbling into a magic storybook, Puss in Boots must fight, dance and romance his way through wild adventures as he searches for an escape.",2017,6,
s5425,Movie,Rory Scovel Tries Stand-Up for the First Time,Scott Moran,United States,2017-06-20,2017,TV-MA,66,Stand-Up Comedy,"Comedian Rory Scovel storms the stage in Atlanta, where he shares unfocused thoughts about things that mystify him, relationships and the ""Thong Song.""",2017,6,
s5429,TV Show,World of Winx,Iginio Straffi,"Italy, United States",2017-06-16,2017,TV-Y7,,Kids' TV,"The reality show ""WOW!"" engages the Winx in their mission, starting an undercover, worldly journey in order to make talented kids' dreams come true.",2017,6,2
s5430,Movie,Kanavu Variyam,Arun Chidambaram,India,2017-06-15,2017,TV-PG,104,Comedies,"Despite doubts from fellow villagers who think he’s crazy, an ambitious dropout commits himself to solving a persistent local electricity crisis.",2017,6,
s5431,Movie,Marco Luque: Tamo Junto,Caio Cobra,Brazil,2017-06-15,2017,TV-MA,73,Stand-Up Comedy,"Eclectic character comedian Marco Luque plays himself in this stand-up special about relationships, regional differences and his own love of movies.",2017,6,
s5432,Movie,The Russian Revolution,Cal Seville,United Kingdom,2017-06-15,2017,TV-PG,47,Documentaries,"Starting in 1881, this film describes how the personal battle between the royal Romanovs and Lenin's Ulyanov family led to the Russian Revolution.",2017,6,
s5433,Movie,"Oh, Hello On Broadway",Michael John Warren,United States,2017-06-13,2017,TV-MA,102,Stand-Up Comedy,"Two delusional geriatrics reveal curious pasts, share a love of tuna and welcome a surprise guest in this filming of the popular Broadway comedy show.",2017,6,
s5436,TV Show,Man to Man,Chang-Min Lee,South Korea,2017-06-10,2017,TV-14,,Crime TV Shows,"Disguised as a bodyguard, a special agent must complete his national secret tasks while pandering to the whims of his ill-tempered world star.",2017,6,1
s5441,Movie,Shimmer Lake,Oren Uziel,"Canada, United States",2017-06-09,2017,TV-MA,87,Dramas,"Unfolding in reverse time, this darkly comic crime thriller follows a local sheriff hunting three bank robbery suspects, one of whom is his brother.",2017,6,
s5442,Movie,The Wishing Tree,Manika Sharma,India,2017-06-05,2017,TV-14,117,Children & Family Movies,Five children living on the edge of a forest band together to save a magical wishing tree from destruction and find their own paths to happiness.,2017,6,
s5443,Movie,Headshot,"Timo Tjahjanto, Kimo Stamboel",Indonesia,2017-06-03,2016,TV-MA,119,Action & Adventure,"When a young man wakes from a coma, memories of brutal violence begin to surface, putting his life – and that of his doctor – in jeopardy.",2017,6,
s5444,Movie,1898: Our Last Men in the Philippines,Salvador Calvo,Spain,2017-06-02,2016,R,130,Dramas,"While Spain relinquishes its last colonies, a battle-fatigued outpost engages in a long, brutal and sometimes bizarre clash with Filipino insurgents.",2017,6,
s5447,Movie,Lucid Dream,Jun-seong Kim,South Korea,2017-06-02,2017,TV-MA,102,International Movies,"After searching for his abducted son for three years, a devastated father attempts to track down his missing child through lucid dreams.",2017,6,
s5448,Movie,Aashik Awara,Umesh Mehra,India,2017-06-01,1993,TV-14,154,Dramas,"Raised by a kindly thief, orphaned Jimmy goes on the run from goons and falls in love with Jyoti, whose father indirectly caused his parents' deaths.",2017,6,
s5449,Movie,Amelia: A Tale of Two Sisters,Edward Cotterill,United Kingdom,2017-06-01,2017,TV-PG,44,Documentaries,"Eight decades after her disappearance, Amelia Earhart's incredible accomplishments are still celebrated, thanks in large part to her sister Muriel.",2017,6,
s5450,Movie,Catfight,Onur Tukel,United States,2017-06-01,2016,TV-MA,96,Comedies,Two college frenemies whose lives aren't what they hoped meet up decades later and escalate their resentments from verbal jabs to bloody brawls.,2017,6,
s5451,Movie,How to Stage a Coup,Cal Seville,United Kingdom,2017-06-01,2017,TV-14,47,Documentaries,"Explore how Caesar, Napoleon, Mussolini, Hitler and modern-day dictators consolidated their considerable power through bold and brazen coups.",2017,6,
s5452,Movie,Jackie: A Tale of Two Sisters,Edward Cotterill,United Kingdom,2017-06-01,2017,TV-PG,44,Documentaries,"Rachael Stirling narrates this multifaceted portrait of former First Lady Jacqueline Kennedy Onassis and her younger sister, Lee Radziwill.",2017,6,
s5453,Movie,Lens,Jayaprakash Radhakrishnan,India,2017-06-01,2015,TV-MA,109,Dramas,"Addicted to webcams and voyeurism, a married man gets more than he bargained for when an online stranger tries to force him to watch a suicide.",2017,6,
s5454,Movie,Little Boxes,Rob Meyer,United States,2017-06-01,2016,TV-MA,89,Comedies,"After moving from New York City to a small town in Washington state, an interracial couple and their preteen son struggle to adjust to their new life.",2017,6,
s5455,Movie,Love.com,Anita Barbosa,Brazil,2017-06-01,2017,TV-MA,92,Comedies,"When a fashion blogger falls for a video game vlogger, their romance goes viral. But separating their virtual life from reality gets complicated.",2017,6,
s5456,Movie,Maya Memsaab,Ketan Mehta,"France, United Kingdom, India",2017-06-01,1993,TV-14,122,Dramas,"A beautiful, wealthy woman’s insatiable appetite for romance leads to tragedy and a police investigation.",2017,6,
s5461,Movie,Oh Darling Yeh Hai India,Ketan Mehta,India,2017-06-01,1995,TV-14,154,Action & Adventure,A penniless actor new to Mumbai and a beautiful woman he meets one fateful night try to stop a gangster from replacing India's president with a twin.,2017,6,
s5462,Movie,Prince,Lekh Tandon,India,2017-06-01,1969,TV-PG,152,Dramas,"To better himself, a spoiled prince temporarily assumes a commoner’s identity. But he soon learns his palace has been gifted to his father’s new wife.",2017,6,
s5463,Movie,Qila,Umesh Mehra,India,2017-06-01,1998,TV-14,161,Dramas,"When an abusive landowner is murdered, his twin brother sets out to find the killer but quickly discovers that everyone, it seems, wanted him dead.",2017,6,
s5464,Movie,Smoke & Mirrors,Alberto Rodríguez,Spain,2017-06-01,2016,TV-14,123,Dramas,"Betrayed by the Spanish government he once served, a former secret agent plots to steal millions of dollars embezzled by a corrupt public official.",2017,6,
s5467,Movie,The Mitfords: A Tale of Two Sisters,Edward Cotterill,United Kingdom,2017-06-01,2017,TV-PG,44,Documentaries,Jessica and Diana were sisters who were separated by just a few years in age. But their political ideologies couldn't have been any farther apart.,2017,6,
s5469,Movie,Sarah Silverman A Speck of Dust,Liam Lynch,United States,2017-05-30,2017,TV-MA,71,Stand-Up Comedy,"In her first comedy special post-health scare, Sarah Silverman shares a mix of fun facts, sad truths and yeah-she-just-went-there moments.",2017,5,
s5470,Movie,Rangoon,Vishal Bhardwaj,India,2017-05-29,2017,TV-14,153,Action & Adventure,"During World War II, daredevil star Miss Julia entertains soldiers at the Indo-Burma border, where she's caught up in a web of love and deceit.",2017,5,
s5473,Movie,Raees,Rahul Dholakia,India,2017-05-26,2017,TV-14,143,Action & Adventure,"After street smart kid Raees rises to become Gujarat's bootlegging king in the 1980s, he tries to balance his life of crime with helping his people.",2017,5,
s5474,Movie,War Machine,David Michôd,United States,2017-05-26,2017,TV-MA,123,Comedies,"When a proud general is tasked with winning an unpopular war, he takes the challenge head-on, not knowing that hubris may be his own worst enemy.",2017,5,
s5475,Movie,Arès,Jean-Patrick Benes,France,2017-05-23,2016,TV-MA,80,Action & Adventure,A futuristic France tries to keep its people from despair and rebellion over crippling poverty by engaging them with a violent TV competition show.,2017,5,
s5476,Movie,Hasan Minhaj: Homecoming King,Christopher Storer,Missing,2017-05-23,2017,TV-MA,73,Stand-Up Comedy,"Comic Hasan Minhaj of ""The Daily Show"" shares personal stories about racism, immigrant parents, prom night horrors and more in this stand-up special.",2017,5,
s5477,Movie,BLAME!,Hiroyuki Seshita,Japan,2017-05-19,2017,TV-14,106,Action & Adventure,"Inside a vast, self-replicating city bent on eliminating all life, mysterious loner Killy emerges to guide a remnant of humanity desperate to survive.",2017,5,
s5479,Movie,Laerte-se,"Lygia Barbosa da Silva, Eliane Brum",Brazil,2017-05-19,2017,TV-MA,101,Documentaries,"After living as a man for nearly 60 years, Laerte Coutinho, one of Brazil's most brilliant cartoonists, introduces herself to the world as a woman.",2017,5,
s5481,Movie,Tracy Morgan: Staying Alive,Ryan Polito,United States,2017-05-16,2017,TV-MA,59,Stand-Up Comedy,"In his first special since his serious car accident, Tracy Morgan cracks jokes about life in a coma, his second marriage and his family's dark side.",2017,5,
s5482,Movie,Chamatkar,Rajiv Mehra,India,2017-05-15,1992,TV-14,164,Comedies,"A village schoolteacher and the ghost of a murdered man, who were both betrayed by those closest to them, join forces to help each other.",2017,5,
s5483,Movie,Kabhi Haan Kabhi Naa,Kundan Shah,India,2017-05-15,1994,TV-14,151,Comedies,A dreamer falls for a girl who is in love with someone else and tries to create a rift between her and the man she loves.,2017,5,
s5484,Movie,Lovesong,So Yong Kim,United States,2017-05-15,2016,TV-MA,84,Dramas,"Best friends Sarah and Mindy share an unexpected moment while on a road trip. Years later, the two struggle to reconnect before a wedding.",2017,5,
s5486,Movie,Ram Jaane,Rajiv Mehra,India,2017-05-15,1995,TV-14,142,Dramas,"Two boyhood pals – one righteous, the other a criminal – take very different paths to adulthood. Their love for the same woman may prove disastrous.",2017,5,
s5487,Movie,The Devil's Mistress,Filip Renc,"Czech Republic, Slovakia",2017-05-15,2016,TV-MA,110,Dramas,"Before the dawn of World War II, an ambitious actress pursues her dreams in Berlin. But her plans derail when she becomes Joseph Goebbels’ mistress.",2017,5,
